Measurement time,Year,Month,WaterYear,WindDirQuadraQ_level,WindDirQuadraQ_flags,WindDirQuadraUNESCO_Q_level,WindDirQuadraAvg,WindDirQuadraStd
2017-02-23 01:00:00,2017,Feb,2016-2017,1,,2,239.3,45.27
2017-02-23 02:00:00,2017,Feb,2016-2017,1,,2,247.6,45.19
2017-02-23 03:00:00,2017,Feb,2016-2017,1,,2,249.2,36.72
2017-02-23 04:00:00,2017,Feb,2016-2017,1,,2,250.8,39.07
2017-02-23 05:00:00,2017,Feb,2016-2017,1,,2,254.1,32.69
2017-02-23 06:00:00,2017,Feb,2016-2017,1,,2,247.6,41.9
2017-02-23 07:00:00,2017,Feb,2016-2017,1,,2,233.2,15.01
2017-02-23 08:00:00,2017,Feb,2016-2017,1,,2,261.1,35.73
2017-02-23 09:00:00,2017,Feb,2016-2017,1,,2,307.3,14.21
2017-02-23 10:00:00,2017,Feb,2016-2017,1,,2,333.1,44.98
2017-02-23 11:00:00,2017,Feb,2016-2017,1,,2,124.5,16.26
2017-02-23 12:00:00,2017,Feb,2016-2017,1,,2,95,47.91
2017-02-23 13:00:00,2017,Feb,2016-2017,1,,2,354,23.76
2017-02-23 14:00:00,2017,Feb,2016-2017,1,,2,346.3,20.33
2017-02-23 15:00:00,2017,Feb,2016-2017,1,,2,359.4,27.4
2017-02-23 16:00:00,2017,Feb,2016-2017,1,,2,330.1,16.15
2017-02-23 17:00:00,2017,Feb,2016-2017,1,,2,338.7,18.46
2017-02-23 18:00:00,2017,Feb,2016-2017,1,,2,310.6,41.63
2017-02-23 19:00:00,2017,Feb,2016-2017,1,,2,230.8,30.59
2017-02-23 20:00:00,2017,Feb,2016-2017,1,,2,243.1,34.99
2017-02-23 21:00:00,2017,Feb,2016-2017,1,,2,226.2,38.33
2017-02-23 22:00:00,2017,Feb,2016-2017,1,,2,230.5,28.56
2017-02-23 23:00:00,2017,Feb,2016-2017,1,,2,267.5,36.09
2017-02-24 00:00:00,2017,Feb,2016-2017,1,,2,230.5,30.6
2017-02-24 01:00:00,2017,Feb,2016-2017,1,,2,256.2,52.89
2017-02-24 02:00:00,2017,Feb,2016-2017,1,,2,268.4,28.55
2017-02-24 03:00:00,2017,Feb,2016-2017,1,,2,272.4,26.38
2017-02-24 04:00:00,2017,Feb,2016-2017,1,,2,280.1,21.81
2017-02-24 05:00:00,2017,Feb,2016-2017,1,,2,282,25.74
2017-02-24 06:00:00,2017,Feb,2016-2017,1,,2,253.9,24.23
2017-02-24 07:00:00,2017,Feb,2016-2017,1,,2,250.8,22.85
2017-02-24 08:00:00,2017,Feb,2016-2017,1,,2,267.1,36.56
2017-02-24 09:00:00,2017,Feb,2016-2017,1,,2,294.6,32.63
2017-02-24 10:00:00,2017,Feb,2016-2017,1,,2,302.4,53.4
2017-02-24 11:00:00,2017,Feb,2016-2017,1,,2,125.2,9.46
2017-02-24 12:00:00,2017,Feb,2016-2017,1,,2,120.6,13.41
2017-02-24 13:00:00,2017,Feb,2016-2017,1,,2,135.2,29.68
2017-02-24 14:00:00,2017,Feb,2016-2017,1,,2,226.9,66.5
2017-02-24 15:00:00,2017,Feb,2016-2017,1,,2,237.9,59.32
2017-02-24 16:00:00,2017,Feb,2016-2017,1,,2,279.4,75.15
2017-02-24 17:00:00,2017,Feb,2016-2017,1,,2,253.8,33.69
2017-02-24 18:00:00,2017,Feb,2016-2017,1,,2,230.5,13.55
2017-02-24 19:00:00,2017,Feb,2016-2017,1,,2,244.2,23.8
2017-02-24 20:00:00,2017,Feb,2016-2017,1,,2,254.2,28.43
2017-02-24 21:00:00,2017,Feb,2016-2017,1,,2,289,35.32
2017-02-24 22:00:00,2017,Feb,2016-2017,1,,2,248.3,25.56
2017-02-24 23:00:00,2017,Feb,2016-2017,1,,2,257,34.61
2017-02-25 00:00:00,2017,Feb,2016-2017,1,,2,262,26.54
2017-02-25 01:00:00,2017,Feb,2016-2017,1,,2,303.7,12.51
2017-02-25 02:00:00,2017,Feb,2016-2017,1,,2,300.7,14.12
2017-02-25 03:00:00,2017,Feb,2016-2017,1,,2,282.6,25.49
2017-02-25 04:00:00,2017,Feb,2016-2017,1,,2,260.3,27.59
2017-02-25 05:00:00,2017,Feb,2016-2017,1,,2,250.8,29.71
2017-02-25 06:00:00,2017,Feb,2016-2017,1,,2,246.1,25.66
2017-02-25 07:00:00,2017,Feb,2016-2017,1,,2,275.6,30.97
2017-02-25 08:00:00,2017,Feb,2016-2017,1,,2,254.9,33.42
2017-02-25 09:00:00,2017,Feb,2016-2017,1,,2,302.4,20.51
2017-02-25 10:00:00,2017,Feb,2016-2017,1,,2,322,35.74
2017-02-25 11:00:00,2017,Feb,2016-2017,1,,2,102.8,17.25
2017-02-25 12:00:00,2017,Feb,2016-2017,1,,2,123.5,11.34
2017-02-25 13:00:00,2017,Feb,2016-2017,1,,2,122.4,13.92
2017-02-25 14:00:00,2017,Feb,2016-2017,1,,2,130.4,6.736
2017-02-25 15:00:00,2017,Feb,2016-2017,1,,2,125.3,12.56
2017-02-25 16:00:00,2017,Feb,2016-2017,1,,2,104,39.93
2017-02-25 17:00:00,2017,Feb,2016-2017,1,,2,342.8,18.1
2017-02-25 18:00:00,2017,Feb,2016-2017,1,,2,25.16,18.71
2017-02-25 19:00:00,2017,Feb,2016-2017,1,,2,178.2,59.84
2017-02-25 20:00:00,2017,Feb,2016-2017,1,,2,132.1,25.06
2017-02-25 21:00:00,2017,Feb,2016-2017,1,,2,112.6,15.82
2017-02-25 22:00:00,2017,Feb,2016-2017,1,,2,100.1,13.23
2017-02-25 23:00:00,2017,Feb,2016-2017,1,,2,72.48,28.75
2017-02-26 00:00:00,2017,Feb,2016-2017,1,,2,347.4,36.02
2017-02-26 01:00:00,2017,Feb,2016-2017,1,,2,327.4,30.39
2017-02-26 02:00:00,2017,Feb,2016-2017,1,,2,319.2,23.42
2017-02-26 03:00:00,2017,Feb,2016-2017,1,,2,307.5,25.55
2017-02-26 04:00:00,2017,Feb,2016-2017,1,,2,297.7,20.16
2017-02-26 05:00:00,2017,Feb,2016-2017,1,,2,245.3,35.88
2017-02-26 06:00:00,2017,Feb,2016-2017,1,,2,231.9,18.14
2017-02-26 07:00:00,2017,Feb,2016-2017,1,,2,230.2,26.92
2017-02-26 08:00:00,2017,Feb,2016-2017,1,,2,296.4,21.11
2017-02-26 09:00:00,2017,Feb,2016-2017,1,,2,317.2,49.28
2017-02-26 10:00:00,2017,Feb,2016-2017,1,,2,296.1,42.23
2017-02-26 11:00:00,2017,Feb,2016-2017,1,,2,314.4,16.33
2017-02-26 12:00:00,2017,Feb,2016-2017,1,,2,320.1,13.92
2017-02-26 13:00:00,2017,Feb,2016-2017,1,,2,326.4,12.4
2017-02-26 14:00:00,2017,Feb,2016-2017,1,,2,319.5,11.32
2017-02-26 15:00:00,2017,Feb,2016-2017,1,,2,316,16.52
2017-02-26 16:00:00,2017,Feb,2016-2017,1,,2,309,16.65
2017-02-26 17:00:00,2017,Feb,2016-2017,1,,2,302.9,22.77
2017-02-26 18:00:00,2017,Feb,2016-2017,1,,2,262.5,34.84
2017-02-26 19:00:00,2017,Feb,2016-2017,1,,2,233.6,24.69
2017-02-26 20:00:00,2017,Feb,2016-2017,1,,2,251.2,31.35
2017-02-26 21:00:00,2017,Feb,2016-2017,1,,2,285.4,39.79
2017-02-26 22:00:00,2017,Feb,2016-2017,1,,2,298.3,18.05
2017-02-26 23:00:00,2017,Feb,2016-2017,1,,2,306.2,14.11
2017-02-27 00:00:00,2017,Feb,2016-2017,1,,2,303.1,12.34
2017-02-27 01:00:00,2017,Feb,2016-2017,1,,2,302.2,7.464
2017-02-27 02:00:00,2017,Feb,2016-2017,1,,2,282.6,24.89
2017-02-27 03:00:00,2017,Feb,2016-2017,1,,2,293.6,15.43
2017-02-27 04:00:00,2017,Feb,2016-2017,1,,2,265.7,33.88
2017-02-27 05:00:00,2017,Feb,2016-2017,1,,2,234.2,20.27
2017-02-27 06:00:00,2017,Feb,2016-2017,1,,2,290.1,22.17
2017-02-27 07:00:00,2017,Feb,2016-2017,1,,2,292.6,16.07
2017-02-27 08:00:00,2017,Feb,2016-2017,1,,2,290.9,18.46
2017-02-27 09:00:00,2017,Feb,2016-2017,1,,2,306.8,9.79
2017-02-27 10:00:00,2017,Feb,2016-2017,1,,2,320.8,60.47
2017-02-27 11:00:00,2017,Feb,2016-2017,1,,2,66.78,32.27
2017-02-27 12:00:00,2017,Feb,2016-2017,1,,2,120.7,15.43
2017-02-27 13:00:00,2017,Feb,2016-2017,1,,2,134.4,68.25
2017-02-27 14:00:00,2017,Feb,2016-2017,1,,2,91.6,42.96
2017-02-27 15:00:00,2017,Feb,2016-2017,1,,2,315.4,26.76
2017-02-27 16:00:00,2017,Feb,2016-2017,1,,2,312.8,26.51
2017-02-27 17:00:00,2017,Feb,2016-2017,1,,2,327.8,16.1
2017-02-27 18:00:00,2017,Feb,2016-2017,1,,2,295.7,30.18
2017-02-27 19:00:00,2017,Feb,2016-2017,1,,2,219.7,21.59
2017-02-27 20:00:00,2017,Feb,2016-2017,1,,2,236.6,34.18
2017-02-27 21:00:00,2017,Feb,2016-2017,1,,2,235.5,43.65
2017-02-27 22:00:00,2017,Feb,2016-2017,1,,2,236.2,33.12
2017-02-27 23:00:00,2017,Feb,2016-2017,1,,2,204.7,33.18
2017-02-28 00:00:00,2017,Feb,2016-2017,1,,2,220.1,41.58
2017-02-28 01:00:00,2017,Feb,2016-2017,1,,2,255.1,38.13
2017-02-28 02:00:00,2017,Feb,2016-2017,1,,2,251.8,39.25
2017-02-28 03:00:00,2017,Feb,2016-2017,1,,2,260.3,35.32
2017-02-28 04:00:00,2017,Feb,2016-2017,1,,2,275.9,26.58
2017-02-28 05:00:00,2017,Feb,2016-2017,1,,2,294,13.05
2017-02-28 06:00:00,2017,Feb,2016-2017,1,,2,299.6,7.351
2017-02-28 07:00:00,2017,Feb,2016-2017,1,,2,265.7,28.59
2017-02-28 08:00:00,2017,Feb,2016-2017,1,,2,276.6,59.25
2017-02-28 09:00:00,2017,Feb,2016-2017,1,,2,319.3,11.55
2017-02-28 10:00:00,2017,Feb,2016-2017,1,,2,24.36,50.88
2017-02-28 11:00:00,2017,Feb,2016-2017,1,,2,125.6,12.91
2017-02-28 12:00:00,2017,Feb,2016-2017,1,,2,129.9,19.43
2017-02-28 13:00:00,2017,Feb,2016-2017,1,,2,141.3,26.26
2017-02-28 14:00:00,2017,Feb,2016-2017,1,,2,133.5,14.24
2017-02-28 15:00:00,2017,Feb,2016-2017,1,,2,136.8,21.68
2017-02-28 16:00:00,2017,Feb,2016-2017,1,,2,147.2,34.33
2017-02-28 17:00:00,2017,Feb,2016-2017,1,,2,139.8,22.62
2017-02-28 18:00:00,2017,Feb,2016-2017,1,,2,137.1,14.99
2017-02-28 19:00:00,2017,Feb,2016-2017,1,,2,152.9,39.06
2017-02-28 20:00:00,2017,Feb,2016-2017,1,,2,161.2,49.16
2017-02-28 21:00:00,2017,Feb,2016-2017,1,,2,181.9,50.24
2017-02-28 22:00:00,2017,Feb,2016-2017,1,,2,172.8,62
2017-02-28 23:00:00,2017,Feb,2016-2017,1,,2,42.75,55.49
2017-03-01 00:00:00,2017,Feb,2016-2017,1,,2,279.5,36.94
2017-03-01 01:00:00,2017,Mar,2016-2017,1,,2,298.2,28.31
2017-03-01 02:00:00,2017,Mar,2016-2017,1,,2,262.6,58.98
2017-03-01 03:00:00,2017,Mar,2016-2017,1,,2,55.82,73.54
2017-03-01 04:00:00,2017,Mar,2016-2017,1,,2,256.9,42.75
2017-03-01 05:00:00,2017,Mar,2016-2017,1,,2,231.5,38.91
2017-03-01 06:00:00,2017,Mar,2016-2017,1,,2,265.6,39.29
2017-03-01 07:00:00,2017,Mar,2016-2017,1,,2,257.8,59.6
2017-03-01 08:00:00,2017,Mar,2016-2017,1,,2,250.1,50.06
2017-03-01 09:00:00,2017,Mar,2016-2017,1,,2,309.4,10.22
2017-03-01 10:00:00,2017,Mar,2016-2017,1,,2,328.1,10.86
2017-03-01 11:00:00,2017,Mar,2016-2017,1,,2,27.24,40.44
2017-03-01 12:00:00,2017,Mar,2016-2017,1,,2,120.9,12.45
2017-03-01 13:00:00,2017,Mar,2016-2017,1,,2,121.2,9.68
2017-03-01 14:00:00,2017,Mar,2016-2017,1,,2,130.9,4.308
2017-03-01 15:00:00,2017,Mar,2016-2017,1,,2,132.6,6.968
2017-03-01 16:00:00,2017,Mar,2016-2017,1,,2,133.1,11.02
2017-03-01 17:00:00,2017,Mar,2016-2017,1,,2,131.4,21.79
2017-03-01 18:00:00,2017,Mar,2016-2017,1,,2,132.3,49.52
2017-03-01 19:00:00,2017,Mar,2016-2017,1,,2,221.8,46.92
2017-03-01 20:00:00,2017,Mar,2016-2017,1,,2,233.4,38.12
2017-03-01 21:00:00,2017,Mar,2016-2017,1,,2,39.91,31.65
2017-03-01 22:00:00,2017,Mar,2016-2017,1,,2,63.3,18.34
2017-03-01 23:00:00,2017,Mar,2016-2017,1,,2,74.82,15.11
2017-03-02 00:00:00,2017,Mar,2016-2017,1,,2,51.97,22.08
2017-03-02 01:00:00,2017,Mar,2016-2017,1,,2,237.3,37.92
2017-03-02 02:00:00,2017,Mar,2016-2017,1,,2,230.7,20.57
2017-03-02 03:00:00,2017,Mar,2016-2017,1,,2,154.7,41.83
2017-03-02 04:00:00,2017,Mar,2016-2017,1,,2,99.8,24.28
2017-03-02 05:00:00,2017,Mar,2016-2017,1,,2,144.5,36.03
2017-03-02 06:00:00,2017,Mar,2016-2017,1,,2,153.7,37.33
2017-03-02 07:00:00,2017,Mar,2016-2017,1,,2,155.2,37.1
2017-03-02 08:00:00,2017,Mar,2016-2017,1,,2,154.4,35.92
2017-03-02 09:00:00,2017,Mar,2016-2017,1,,2,153.5,36.7
2017-03-02 10:00:00,2017,Mar,2016-2017,1,,2,151.5,38.37
2017-03-02 11:00:00,2017,Mar,2016-2017,1,,2,155,37.42
2017-03-02 12:00:00,2017,Mar,2016-2017,1,,2,157.5,38.71
2017-03-02 13:00:00,2017,Mar,2016-2017,1,,2,152.8,35.07
2017-03-02 14:00:00,2017,Mar,2016-2017,1,,2,153.4,36.4
2017-03-02 15:00:00,2017,Mar,2016-2017,1,,2,156.8,37.34
2017-03-02 16:00:00,2017,Mar,2016-2017,1,,2,157.5,37.59
2017-03-02 17:00:00,2017,Mar,2016-2017,1,,2,153.8,38.67
2017-03-02 18:00:00,2017,Mar,2016-2017,1,,2,153.4,36.69
2017-03-02 19:00:00,2017,Mar,2016-2017,1,,2,154.7,37.75
2017-03-02 20:00:00,2017,Mar,2016-2017,1,,2,159.2,36.12
2017-03-02 21:00:00,2017,Mar,2016-2017,1,,2,155,39.61
2017-03-02 22:00:00,2017,Mar,2016-2017,1,,2,154.5,37.27
2017-03-02 23:00:00,2017,Mar,2016-2017,1,,2,154.4,40.63
2017-03-03 00:00:00,2017,Mar,2016-2017,1,,2,157.8,39.92
2017-03-03 01:00:00,2017,Mar,2016-2017,1,,2,153.9,39.14
2017-03-03 02:00:00,2017,Mar,2016-2017,1,,2,162.3,49.21
2017-03-03 03:00:00,2017,Mar,2016-2017,1,,2,246.7,45.91
2017-03-03 04:00:00,2017,Mar,2016-2017,1,,2,247.8,41.98
2017-03-03 05:00:00,2017,Mar,2016-2017,1,,2,263.4,38.66
2017-03-03 06:00:00,2017,Mar,2016-2017,1,,2,267.6,34.28
2017-03-03 07:00:00,2017,Mar,2016-2017,1,,2,288.7,32.33
2017-03-03 08:00:00,2017,Mar,2016-2017,1,,2,250.4,57.74
2017-03-03 09:00:00,2017,Mar,2016-2017,1,,2,288.3,56.14
2017-03-03 10:00:00,2017,Mar,2016-2017,1,,2,94.3,55.66
2017-03-03 11:00:00,2017,Mar,2016-2017,1,,2,48.64,33.2
2017-03-03 12:00:00,2017,Mar,2016-2017,1,,2,100.7,52.47
2017-03-03 13:00:00,2017,Mar,2016-2017,1,,2,56.39,68.16
2017-03-03 14:00:00,2017,Mar,2016-2017,1,,2,144.1,40.9
2017-03-03 15:00:00,2017,Mar,2016-2017,1,,2,135.8,34.39
2017-03-03 16:00:00,2017,Mar,2016-2017,1,,2,178.2,69.48
2017-03-03 17:00:00,2017,Mar,2016-2017,1,,2,276.3,53.93
2017-03-03 18:00:00,2017,Mar,2016-2017,1,,2,347.5,29
2017-03-03 19:00:00,2017,Mar,2016-2017,1,,2,294.6,43.52
2017-03-03 20:00:00,2017,Mar,2016-2017,1,,2,249.7,42.81
2017-03-03 21:00:00,2017,Mar,2016-2017,1,,2,226.6,31.18
2017-03-03 22:00:00,2017,Mar,2016-2017,1,,2,282.1,29.31
2017-03-03 23:00:00,2017,Mar,2016-2017,1,,2,231,22.26
2017-03-04 00:00:00,2017,Mar,2016-2017,1,,2,241.7,34.46
2017-03-04 01:00:00,2017,Mar,2016-2017,1,,2,235.3,28.6
2017-03-04 02:00:00,2017,Mar,2016-2017,1,,2,265.2,37.2
2017-03-04 03:00:00,2017,Mar,2016-2017,1,,2,258.2,38.15
2017-03-04 04:00:00,2017,Mar,2016-2017,1,,2,282.4,34.34
2017-03-04 05:00:00,2017,Mar,2016-2017,1,,2,268.7,31.48
2017-03-04 06:00:00,2017,Mar,2016-2017,1,,2,243.6,30.15
2017-03-04 07:00:00,2017,Mar,2016-2017,1,,2,299.8,10.63
2017-03-04 08:00:00,2017,Mar,2016-2017,1,,2,267.6,33.25
2017-03-04 09:00:00,2017,Mar,2016-2017,1,,2,300.9,33.51
2017-03-04 10:00:00,2017,Mar,2016-2017,1,,2,330,33.08
2017-03-04 11:00:00,2017,Mar,2016-2017,1,,2,61.02,47.17
2017-03-04 12:00:00,2017,Mar,2016-2017,1,,2,185.1,45.97
2017-03-04 13:00:00,2017,Mar,2016-2017,1,,2,349,63.06
2017-03-04 14:00:00,2017,Mar,2016-2017,1,,2,127.6,20.28
2017-03-04 15:00:00,2017,Mar,2016-2017,1,,2,73.94,20.97
2017-03-04 16:00:00,2017,Mar,2016-2017,1,,2,117.9,20.47
2017-03-04 17:00:00,2017,Mar,2016-2017,1,,2,190.8,74.59
2017-03-04 18:00:00,2017,Mar,2016-2017,1,,2,228.2,10.43
2017-03-04 19:00:00,2017,Mar,2016-2017,1,,2,229.8,15.68
2017-03-04 20:00:00,2017,Mar,2016-2017,1,,2,253.6,36.43
2017-03-04 21:00:00,2017,Mar,2016-2017,1,,2,285.7,20.47
2017-03-04 22:00:00,2017,Mar,2016-2017,1,,2,223.8,38.61
2017-03-04 23:00:00,2017,Mar,2016-2017,1,,2,219.6,22.85
2017-03-05 00:00:00,2017,Mar,2016-2017,1,,2,225.2,26.9
2017-03-05 01:00:00,2017,Mar,2016-2017,1,,2,253.6,32.03
2017-03-05 02:00:00,2017,Mar,2016-2017,1,,2,254.4,38.82
2017-03-05 03:00:00,2017,Mar,2016-2017,1,,2,274,34.24
2017-03-05 04:00:00,2017,Mar,2016-2017,1,,2,274.5,31.11
2017-03-05 05:00:00,2017,Mar,2016-2017,1,,2,291.3,32.28
2017-03-05 06:00:00,2017,Mar,2016-2017,1,,2,237.7,39.06
2017-03-05 07:00:00,2017,Mar,2016-2017,1,,2,296.7,21.79
2017-03-05 08:00:00,2017,Mar,2016-2017,1,,2,312.5,15.39
2017-03-05 09:00:00,2017,Mar,2016-2017,1,,2,314.4,9.58
2017-03-05 10:00:00,2017,Mar,2016-2017,1,,2,325,15.06
2017-03-05 11:00:00,2017,Mar,2016-2017,1,,2,341,41.15
2017-03-05 12:00:00,2017,Mar,2016-2017,1,,2,34.69,34.22
2017-03-05 13:00:00,2017,Mar,2016-2017,1,,2,65.24,25.58
2017-03-05 14:00:00,2017,Mar,2016-2017,1,,2,69.52,26.32
2017-03-05 15:00:00,2017,Mar,2016-2017,1,,2,70.21,25.86
2017-03-05 16:00:00,2017,Mar,2016-2017,1,,2,91.7,23.25
2017-03-05 17:00:00,2017,Mar,2016-2017,1,,2,134.4,25.26
2017-03-05 18:00:00,2017,Mar,2016-2017,1,,2,150,58.1
2017-03-05 19:00:00,2017,Mar,2016-2017,1,,2,239.3,13.66
2017-03-05 20:00:00,2017,Mar,2016-2017,1,,2,275,25.08
2017-03-05 21:00:00,2017,Mar,2016-2017,1,,2,299.5,33.18
2017-03-05 22:00:00,2017,Mar,2016-2017,1,,2,268.1,36.91
2017-03-05 23:00:00,2017,Mar,2016-2017,1,,2,242,25.97
2017-03-06 00:00:00,2017,Mar,2016-2017,1,,2,267.6,33.13
2017-03-06 01:00:00,2017,Mar,2016-2017,1,,2,261.4,40.21
2017-03-06 02:00:00,2017,Mar,2016-2017,1,,2,266.3,31.08
2017-03-06 03:00:00,2017,Mar,2016-2017,1,,2,250.7,28.92
2017-03-06 04:00:00,2017,Mar,2016-2017,1,,2,311.9,27.98
2017-03-06 05:00:00,2017,Mar,2016-2017,1,,2,244.3,33.54
2017-03-06 06:00:00,2017,Mar,2016-2017,1,,2,294.4,29.59
2017-03-06 07:00:00,2017,Mar,2016-2017,1,,2,249.9,36.72
2017-03-06 08:00:00,2017,Mar,2016-2017,1,,2,279.1,49.44
2017-03-06 09:00:00,2017,Mar,2016-2017,1,,2,328.1,22.72
2017-03-06 10:00:00,2017,Mar,2016-2017,1,,2,48.05,39.34
2017-03-06 11:00:00,2017,Mar,2016-2017,1,,2,117.8,14.42
2017-03-06 12:00:00,2017,Mar,2016-2017,1,,2,120.6,13.26
2017-03-06 13:00:00,2017,Mar,2016-2017,1,,2,133.2,9.08
2017-03-06 14:00:00,2017,Mar,2016-2017,1,,2,138.2,24.45
2017-03-06 15:00:00,2017,Mar,2016-2017,1,,2,139.5,26.96
2017-03-06 16:00:00,2017,Mar,2016-2017,1,,2,149.8,32.6
2017-03-06 17:00:00,2017,Mar,2016-2017,1,,2,149.9,34.22
2017-03-06 18:00:00,2017,Mar,2016-2017,1,,2,150.9,37.78
2017-03-06 19:00:00,2017,Mar,2016-2017,1,,2,161.4,37.68
2017-03-06 20:00:00,2017,Mar,2016-2017,1,,2,203.5,61.59
2017-03-06 21:00:00,2017,Mar,2016-2017,1,,2,226.1,30.78
2017-03-06 22:00:00,2017,Mar,2016-2017,1,,2,235.9,40.28
2017-03-06 23:00:00,2017,Mar,2016-2017,1,,2,271.4,45.25
2017-03-07 00:00:00,2017,Mar,2016-2017,1,,2,261,37.37
2017-03-07 01:00:00,2017,Mar,2016-2017,1,,2,271.2,61.8
2017-03-07 02:00:00,2017,Mar,2016-2017,1,,2,199.8,57.26
2017-03-07 03:00:00,2017,Mar,2016-2017,1,,2,215.9,50.23
2017-03-07 04:00:00,2017,Mar,2016-2017,1,,2,177.4,53.86
2017-03-07 05:00:00,2017,Mar,2016-2017,1,,2,211.2,55.12
2017-03-07 06:00:00,2017,Mar,2016-2017,1,,2,147.4,35.26
2017-03-07 07:00:00,2017,Mar,2016-2017,1,,2,193.1,44
2017-03-07 08:00:00,2017,Mar,2016-2017,1,,2,210.5,50.6
2017-03-07 09:00:00,2017,Mar,2016-2017,1,,2,173.3,54.94
2017-03-07 10:00:00,2017,Mar,2016-2017,1,,2,203.2,43.96
2017-03-07 11:00:00,2017,Mar,2016-2017,1,,2,196.2,41.39
2017-03-07 12:00:00,2017,Mar,2016-2017,1,,2,276.2,49.74
2017-03-07 13:00:00,2017,Mar,2016-2017,1,,2,155.9,43.84
2017-03-07 14:00:00,2017,Mar,2016-2017,1,,2,159.9,40.17
2017-03-07 15:00:00,2017,Mar,2016-2017,1,,2,160.2,41.64
2017-03-07 16:00:00,2017,Mar,2016-2017,1,,2,161.8,47.57
2017-03-07 17:00:00,2017,Mar,2016-2017,1,,2,257.1,59.36
2017-03-07 18:00:00,2017,Mar,2016-2017,1,,2,293.1,44.99
2017-03-07 19:00:00,2017,Mar,2016-2017,1,,2,301.5,47.34
2017-03-07 20:00:00,2017,Mar,2016-2017,1,,2,237.8,35.08
2017-03-07 21:00:00,2017,Mar,2016-2017,1,,2,295.8,40.65
2017-03-07 22:00:00,2017,Mar,2016-2017,1,,2,253,32.39
2017-03-07 23:00:00,2017,Mar,2016-2017,1,,2,273.9,33.53
2017-03-08 00:00:00,2017,Mar,2016-2017,1,,2,280.6,30.15
2017-03-08 01:00:00,2017,Mar,2016-2017,1,,2,293.8,18.24
2017-03-08 02:00:00,2017,Mar,2016-2017,1,,2,242.8,31.59
2017-03-08 03:00:00,2017,Mar,2016-2017,1,,2,283.6,46.76
2017-03-08 04:00:00,2017,Mar,2016-2017,1,,2,271.1,28.7
2017-03-08 05:00:00,2017,Mar,2016-2017,1,,2,277.9,30.25
2017-03-08 06:00:00,2017,Mar,2016-2017,1,,2,286.8,22.8
2017-03-08 07:00:00,2017,Mar,2016-2017,1,,2,249.6,38.49
2017-03-08 08:00:00,2017,Mar,2016-2017,1,,2,278,43.88
2017-03-08 09:00:00,2017,Mar,2016-2017,1,,2,337,42.3
2017-03-08 10:00:00,2017,Mar,2016-2017,1,,2,82.4,33.66
2017-03-08 11:00:00,2017,Mar,2016-2017,1,,2,80.7,18.95
2017-03-08 12:00:00,2017,Mar,2016-2017,1,,2,135.5,26.3
2017-03-08 13:00:00,2017,Mar,2016-2017,1,,2,151.7,33.44
2017-03-08 14:00:00,2017,Mar,2016-2017,1,,2,137.8,22.64
2017-03-08 15:00:00,2017,Mar,2016-2017,1,,2,153.8,40.8
2017-03-08 16:00:00,2017,Mar,2016-2017,1,,2,249.5,49.4
2017-03-08 17:00:00,2017,Mar,2016-2017,1,,2,352.2,65.09
2017-03-08 18:00:00,2017,Mar,2016-2017,1,,2,263.4,25.1
2017-03-08 19:00:00,2017,Mar,2016-2017,1,,2,262.2,21.73
2017-03-08 20:00:00,2017,Mar,2016-2017,1,,2,230,21.58
2017-03-08 21:00:00,2017,Mar,2016-2017,1,,2,245.1,19.56
2017-03-08 22:00:00,2017,Mar,2016-2017,1,,2,240.9,31.24
2017-03-08 23:00:00,2017,Mar,2016-2017,1,,2,229.8,30.61
2017-03-09 00:00:00,2017,Mar,2016-2017,1,,2,238.4,33.85
2017-03-09 01:00:00,2017,Mar,2016-2017,1,,2,250.3,31.23
2017-03-09 02:00:00,2017,Mar,2016-2017,1,,2,269,49.48
2017-03-09 03:00:00,2017,Mar,2016-2017,1,,2,260.1,41.61
2017-03-09 04:00:00,2017,Mar,2016-2017,1,,2,295.7,17.49
2017-03-09 05:00:00,2017,Mar,2016-2017,1,,2,296.1,20.88
2017-03-09 06:00:00,2017,Mar,2016-2017,1,,2,278.2,25.45
2017-03-09 07:00:00,2017,Mar,2016-2017,1,,2,290.3,35.33
2017-03-09 08:00:00,2017,Mar,2016-2017,1,,2,315.2,15.18
2017-03-09 09:00:00,2017,Mar,2016-2017,1,,2,317,9.2
2017-03-09 10:00:00,2017,Mar,2016-2017,1,,2,282.7,29.02
2017-03-09 11:00:00,2017,Mar,2016-2017,1,,2,304.6,48.04
2017-03-09 12:00:00,2017,Mar,2016-2017,1,,2,320,31.71
2017-03-09 13:00:00,2017,Mar,2016-2017,1,,2,302,74.37
2017-03-09 14:00:00,2017,Mar,2016-2017,1,,2,96.6,20.38
2017-03-09 15:00:00,2017,Mar,2016-2017,1,,2,124.9,43.91
2017-03-09 16:00:00,2017,Mar,2016-2017,1,,2,199.3,44.3
2017-03-09 17:00:00,2017,Mar,2016-2017,1,,2,43.29,32.15
2017-03-09 18:00:00,2017,Mar,2016-2017,1,,2,220.9,37.44
2017-03-09 19:00:00,2017,Mar,2016-2017,1,,2,214.8,14.02
2017-03-09 20:00:00,2017,Mar,2016-2017,1,,2,210.5,9.66
2017-03-09 21:00:00,2017,Mar,2016-2017,1,,2,263.3,30.11
2017-03-09 22:00:00,2017,Mar,2016-2017,1,,2,254.4,25.6
